PARTNAME,SN,DATETIME,OKNG,BININFO,GLOSS1,GLOSS2,GLOSS3,L1,A1,B1,CMC1
Bucket,MJS0000048534025,,,L2-a2,,,,34.7758,1.1846,,
Bucket,MJS0000048534733,,,L2-a2,,,,34.3853,1.2309,,
Bucket,MJS0000048535288,,,L2-a2,,,,34.7462,1.1886,,
Bucket,MJS0000048540211,,,L2-a2,,,,34.2149,1.1825,,
Bucket,MJS0000048541037,,,L2-a2,,,,34.8777,1.1806,,
Bucket,MJS0000048541257,,,L2-a2,,,,34.9966,1.1886,,
Bucket,MJS0000048541824,,,L2-a2,,,,35.0191,1.2454,,
Bucket,MJS0000048542679,,,L2-a2,,,,34.7628,1.2608,,
Bucket,MJS0000048542691,,,L2-a2,,,,34.7445,1.2479,,
Bucket,MJS0000048543570,,,L2-a2,,,,34.3377,1.1698,,
Bucket,MJS0000048543955,,,L2-a2,,,,34.2922,1.2225,,
Bucket,MJS0000048544352,,,L2-a2,,,,35.0452,1.287,,
Bucket,MJS0000048545122,,,L2-a2,,,,34.8075,1.1927,,
Bucket,MJS0000048546796,,,L2-a2,,,,34.1972,1.2835,,
Bucket,MJS0000048546865,,,L2-a2,,,,34.3268,1.2468,,
Bucket,MJS0000048547430,,,L2-a2,,,,34.1515,1.2987,,
Bucket,MJS0000048549117,,,L2-a2,,,,34.0987,1.2843,,
Bucket,MJS0000048549314,,,L2-a2,,,,34.7514,1.1963,,
Bucket,MJS0000048549827,,,L2-a2,,,,34.3783,1.2603,,
Bucket,MJS0000048553773,,,L2-a2,,,,34.7932,1.1725,,
Bucket,MJS0000048556540,,,L2-a2,,,,35.0457,1.2519,,
Bucket,MJS0000048556746,,,L2-a2,,,,34.8946,1.1668,,
Bucket,MJS0000048556919,,,L2-a2,,,,34.4101,1.2159,,
Bucket,MJS0000048557855,,,L2-a2,,,,34.5215,1.2726,,
Bucket,MJS0000048558246,,,L2-a2,,,,34.6329,1.2835,,
Bucket,MJS0000048559537,,,L2-a2,,,,34.1037,1.2084,,
Bucket,MJS0000048559949,,,L2-a2,,,,34.6154,1.2115,,
Bucket,MJS0000048560113,,,L2-a2,,,,34.1631,1.2728,,
Bucket,MJS0000048561315,,,L2-a2,,,,34.5711,1.2225,,
Bucket,MJS0000048561741,,,L2-a2,,,,34.4564,1.2399,,
Bucket,MJS0000048561777,,,L2-a2,,,,34.3901,1.2886,,
Bucket,MJS0000048562014,,,L2-a2,,,,34.7406,1.2938,,
Bucket,MJS0000048563583,,,L2-a2,,,,34.4051,1.2235,,
Bucket,MJS0000048563609,,,L2-a2,,,,34.2066,1.2791,,
Bucket,MJS0000048563702,,,L2-a2,,,,34.9964,1.2143,,
Bucket,MJS0000048563972,,,L2-a2,,,,34.3673,1.1554,,
Bucket,MJS0000048564032,,,L2-a2,,,,34.9985,1.2192,,
Bucket,MJS0000048564203,,,L2-a2,,,,34.3732,1.2604,,
Bucket,MJS0000048564260,,,L2-a2,,,,34.6924,1.2486,,
Bucket,MJS0000048565450,,,L2-a2,,,,34.6411,1.2856,,
Bucket,MJS0000048567650,,,L2-a2,,,,34.7396,1.2492,,
Bucket,MJS0000048567780,,,L2-a2,,,,34.7792,1.234,,
Bucket,MJS0000048568613,,,L2-a2,,,,34.6374,1.2902,,
Bucket,MJS0000048569194,,,L2-a2,,,,34.9657,1.2724,,
Bucket,MJS0000048573829,,,L2-a2,,,,34.9466,1.2366,,
Bucket,MJS0000048578002,,,L2-a2,,,,34.8602,1.2092,,
Bucket,MJS0000048578849,,,L2-a2,,,,34.2404,1.2019,,
Bucket,MJS0000048579577,,,L2-a2,,,,34.4821,1.29,,
Bucket,MJS0000048580828,,,L2-a2,,,,34.9916,1.2617,,
Bucket,MJS0000048582061,,,L2-a2,,,,34.8517,1.1965,,
Bucket,MJS0000048582099,,,L2-a2,,,,34.7018,1.2878,,
Bucket,MJS0000048583087,,,L2-a2,,,,34.8395,1.2006,,
Bucket,MJS0000048584708,,,L2-a2,,,,34.7205,1.2481,,
Bucket,MJS0000048587436,,,L2-a2,,,,34.6334,1.2049,,
Bucket,MJS0000048589238,,,L2-a2,,,,34.3481,1.2431,,
Bucket,MJS0000048589257,,,L2-a2,,,,34.0808,1.1756,,
Bucket,MJS0000048590600,,,L2-a2,,,,34.4213,1.2192,,
Bucket,MJS0000048591517,,,L2-a2,,,,34.333,1.2751,,
Bucket,MJS0000048591588,,,L2-a2,,,,34.6631,1.1927,,
Bucket,MJS0000048592276,,,L2-a2,,,,34.7213,1.1795,,
Bucket,MJS0000048592736,,,L2-a2,,,,34.8312,1.2954,,
Bucket,MJS0000048593236,,,L2-a2,,,,34.2141,1.2464,,
Bucket,MJS0000048594979,,,L2-a2,,,,34.7561,1.2522,,
Bucket,MJS0000048596269,,,L2-a2,,,,34.8954,1.181,,
Bucket,MJS0000048598718,,,L2-a2,,,,34.3179,1.2076,,
Bucket,MJS0000048600201,,,L2-a2,,,,34.5998,1.2535,,
Bucket,MJS0000048600287,,,L2-a2,,,,34.7277,1.2095,,
Bucket,MJS0000048602601,,,L2-a2,,,,34.9707,1.2333,,
Bucket,MJS0000048602732,,,L2-a2,,,,34.4583,1.254,,
Bucket,MJS0000048602814,,,L2-a2,,,,34.6938,1.1738,,
Bucket,MJS0000048603008,,,L2-a2,,,,34.7669,1.1535,,
Bucket,MJS0000048603048,,,L2-a2,,,,34.6969,1.1845,,
Bucket,MJS0000048603086,,,L2-a2,,,,34.6928,1.2252,,
Bucket,MJS0000048603175,,,L2-a2,,,,34.491,1.2197,,
Bucket,MJS0000048604402,,,L2-a2,,,,34.9249,1.2804,,
Bucket,MJS0000048605120,,,L2-a2,,,,34.7431,1.2693,,
Bucket,MJS0000048605481,,,L2-a2,,,,34.8739,1.1836,,
Bucket,MJS0000048606535,,,L2-a2,,,,34.4314,1.254,,
Bucket,MJS0000048607133,,,L2-a2,,,,35.0125,1.2662,,
Bucket,MJS0000048608184,,,L2-a2,,,,34.9887,1.2968,,
Bucket,MJS0000048608429,,,L2-a2,,,,34.4019,1.2475,,
Bucket,MJS0000048609105,,,L2-a2,,,,34.0646,1.232,,
Bucket,MJS0000048609557,,,L2-a2,,,,34.1785,1.157,,
Bucket,MJS0000048609922,,,L2-a2,,,,34.8107,1.2617,,
Bucket,MJS0000048611019,,,L2-a2,,,,34.4094,1.2301,,
Bucket,MJS0000048614001,,,L2-a2,,,,34.8023,1.1887,,
Bucket,MJS0000048614409,,,L2-a2,,,,34.8642,1.227,,
Bucket,MJS0000048615138,,,L2-a2,,,,34.8688,1.2454,,
Bucket,MJS0000048615444,,,L2-a2,,,,34.7631,1.2083,,
Bucket,MJS0000048616491,,,L2-a2,,,,34.8992,1.1832,,
Bucket,MJS0000048618363,,,L2-a2,,,,34.1923,1.2914,,
Bucket,MJS0000048618715,,,L2-a2,,,,34.4921,1.2366,,
Bucket,MJS0000048618733,,,L2-a2,,,,34.6117,1.1819,,
Bucket,MJS0000048620422,,,L2-a2,,,,34.6943,1.2061,,
Bucket,MJS0000048620446,,,L2-a2,,,,34.5994,1.2553,,
Bucket,MJS0000048623418,,,L2-a2,,,,34.5723,1.2684,,
Bucket,MJS0000048624055,,,L2-a2,,,,34.582,1.159,,
Bucket,MJS0000048625273,,,L2-a2,,,,34.8579,1.19,,
Bucket,MJS0000048625652,,,L2-a2,,,,34.6562,1.1698,,
Bucket,MJS0000048625912,,,L2-a2,,,,35.0098,1.2322,,
Bucket,MJS0000048626158,,,L2-a2,,,,34.6665,1.2854,,
Bucket,MJS0000048627455,,,L2-a2,,,,34.5503,1.1698,,
Bucket,MJS0000048632278,,,L2-a2,,,,34.1805,1.159,,
Bucket,MJS0000048632560,,,L2-a2,,,,35.0132,1.1975,,
Bucket,MJS0000048632826,,,L2-a2,,,,34.4126,1.1538,,
Bucket,MJS0000048633103,,,L2-a2,,,,34.4948,1.2084,,
Bucket,MJS0000048634019,,,L2-a2,,,,34.354,1.1962,,
Bucket,MJS0000048634129,,,L2-a2,,,,34.991,1.1647,,
Bucket,MJS0000048634156,,,L2-a2,,,,34.9623,1.1939,,
Bucket,MJS0000048635773,,,L2-a2,,,,34.9171,1.2497,,
Bucket,MJS0000048636518,,,L2-a2,,,,34.3298,1.1927,,
Bucket,MJS0000048636747,,,L2-a2,,,,34.758,1.2076,,
Bucket,MJS0000048637727,,,L2-a2,,,,34.1498,1.1846,,
Bucket,MJS0000048637855,,,L2-a2,,,,35.0431,1.2908,,
Bucket,MJS0000048639500,,,L2-a2,,,,34.8683,1.2638,,
Bucket,MJS0000048641336,,,L2-a2,,,,34.2354,1.193,,
Bucket,MJS0000048642121,,,L2-a2,,,,34.6621,1.2346,,
Bucket,MJS0000048642615,,,L2-a2,,,,34.8988,1.2252,,
Bucket,MJS0000048644692,,,L2-a2,,,,34.8426,1.2824,,
Bucket,MJS0000048645493,,,L2-a2,,,,34.6279,1.1897,,
Bucket,MJS0000048646486,,,L2-a2,,,,34.6999,1.2576,,
Bucket,MJS0000048646737,,,L2-a2,,,,34.5088,1.1954,,
Bucket,MJS0000048649862,,,L2-a2,,,,35.0079,1.2268,,
Bucket,MJS0000048649896,,,L2-a2,,,,34.8855,1.2139,,
Bucket,MJS0000048650194,,,L2-a2,,,,34.9968,1.2568,,
Bucket,MJS0000048651052,,,L2-a2,,,,34.8639,1.1887,,
Bucket,MJS0000048652301,,,L2-a2,,,,34.8808,1.2148,,
Bucket,MJS0000048654238,,,L2-a2,,,,35.029,1.2319,,
Bucket,MJS0000048654243,,,L2-a2,,,,34.9509,1.1792,,
Bucket,MJS0000048654739,,,L2-a2,,,,34.702,1.1812,,
Bucket,MJS0000048655949,,,L2-a2,,,,34.7185,1.2116,,
Bucket,MJS0000048656710,,,L2-a2,,,,34.5829,1.2965,,
Bucket,MJS0000048656771,,,L2-a2,,,,34.1606,1.2197,,
Bucket,MJS0000048657435,,,L2-a2,,,,34.4671,1.1717,,
Bucket,MJS0000048657660,,,L2-a2,,,,34.4964,1.1676,,
Bucket,MJS0000048657685,,,L2-a2,,,,34.8703,1.2681,,
Bucket,MJS0000048658796,,,L2-a2,,,,34.7274,1.2576,,
Bucket,MJS0000048659027,,,L2-a2,,,,34.5447,1.1712,,
Bucket,MJS0000048660141,,,L2-a2,,,,34.675,1.2576,,
Bucket,MJS0000048664008,,,L2-a2,,,,34.597,1.201,,
Bucket,MJS0000048664335,,,L2-a2,,,,34.0746,1.2279,,
Bucket,MJS0000048664934,,,L2-a2,,,,34.9954,1.2224,,
Bucket,MJS0000048665628,,,L2-a2,,,,34.9731,1.1759,,
Bucket,MJS0000048665674,,,L2-a2,,,,34.8307,1.2911,,
Bucket,MJS0000048666569,,,L2-a2,,,,34.881,1.2846,,
Bucket,MJS0000048666776,,,L2-a2,,,,34.7484,1.2139,,
Bucket,MJS0000048666905,,,L2-a2,,,,34.8535,1.2368,,
Bucket,MJS0000048667111,,,L2-a2,,,,34.9948,1.1788,,
Bucket,MJS0000048667348,,,L2-a2,,,,34.8935,1.217,,
Bucket,MJS0000048668859,,,L2-a2,,,,34.7106,1.2813,,
Bucket,MJS0000048669187,,,L2-a2,,,,34.8544,1.2986,,
Bucket,MJS0000048669753,,,L2-a2,,,,34.9516,1.2978,,
Bucket,MJS0000048670194,,,L2-a2,,,,34.422,1.2093,,
Bucket,MJS0000048670715,,,L2-a2,,,,34.8852,1.2617,,
Bucket,MJS0000048671681,,,L2-a2,,,,34.4864,1.2475,,
Bucket,MJS0000048673544,,,L2-a2,,,,34.9717,1.244,,
Bucket,MJS0000048675381,,,L2-a2,,,,34.9966,1.2711,,
Bucket,MJS0000048675657,,,L2-a2,,,,34.9794,1.2514,,
Bucket,MJS0000048678051,,,L2-a2,,,,34.56,1.234,,
Bucket,MJS0000048678662,,,L2-a2,,,,34.8366,1.2237,,
Bucket,MJS0000048678823,,,L2-a2,,,,34.7165,1.1914,,
Bucket,MJS0000048683154,,,L2-a2,,,,34.7987,1.2781,,
Bucket,MJS0000048683207,,,L2-a2,,,,34.8718,1.2427,,
Bucket,MJS0000048685560,,,L2-a2,,,,34.7382,1.2527,,
Bucket,MJS0000048686204,,,L2-a2,,,,34.6592,1.193,,
Bucket,MJS0000048686403,,,L2-a2,,,,35.0135,1.1897,,
Bucket,MJS0000048688033,,,L2-a2,,,,34.9904,1.2497,,
Bucket,MJS0000048688306,,,L2-a2,,,,34.9743,1.2248,,
Bucket,MJS0000048688486,,,L2-a2,,,,34.3605,1.1927,,
Bucket,MJS0000048689479,,,L2-a2,,,,34.9109,1.2246,,
Bucket,MJS0000048691781,,,L2-a2,,,,34.9803,1.1976,,
Bucket,MJS0000048691798,,,L2-a2,,,,34.5029,1.2711,,
Bucket,MJS0000048691807,,,L2-a2,,,,34.4346,1.2603,,
Bucket,MJS0000048691928,,,L2-a2,,,,34.6411,1.2257,,
Bucket,MJS0000048692628,,,L2-a2,,,,35.0451,1.2662,,
Bucket,MJS0000048692861,,,L2-a2,,,,34.7544,1.1636,,
Bucket,MJS0000048692912,,,L2-a2,,,,34.5854,1.205,,
Bucket,MJS0000048692986,,,L2-a2,,,,34.7888,1.2584,,
Bucket,MJS0000048693076,,,L2-a2,,,,34.8453,1.2671,,
Bucket,MJS0000048694031,,,L2-a2,,,,34.6724,1.2562,,
Bucket,MJS0000048696757,,,L2-a2,,,,34.5785,1.1614,,
Bucket,MJS0000048697037,,,L2-a2,,,,35.0098,1.2202,,
Bucket,MJS0000048697327,,,L2-a2,,,,34.9993,1.1933,,
Bucket,MJS0000048697351,,,L2-a2,,,,34.8389,1.2638,,
Bucket,MJS0000048697449,,,L2-a2,,,,34.2686,1.2824,,
Bucket,MJS0000048697957,,,L2-a2,,,,34.5088,1.2716,,
Bucket,MJS0000048698057,,,L2-a2,,,,34.8683,1.2192,,
Bucket,MJS0000048698195,,,L2-a2,,,,34.7475,1.2551,,
Bucket,MJS0000048698610,,,L2-a2,,,,34.3239,1.1995,,
Bucket,MJS0000048698943,,,L2-a2,,,,34.4664,1.1625,,
Bucket,MJS0000048699243,,,L2-a2,,,,34.1822,1.2498,,
Bucket,MJS0000048699459,,,L2-a2,,,,34.5397,1.2824,,
Bucket,MJS0000048699872,,,L2-a2,,,,34.8372,1.1644,,
Bucket,MJS0000048701091,,,L2-a2,,,,34.7234,1.1738,,
Bucket,MJS0000048701291,,,L2-a2,,,,34.48,1.2379,,
Bucket,MJS0000048701357,,,L2-a2,,,,34.3644,1.1752,,
Bucket,MJS0000048701859,,,L2-a2,,,,34.932,1.2392,,
Bucket,MJS0000048701895,,,L2-a2,,,,34.8126,1.2715,,
Bucket,MJS0000048701967,,,L2-a2,,,,34.9991,1.2028,,
Bucket,MJS0000048702002,,,L2-a2,,,,34.3127,1.2553,,
Bucket,MJS0000048702061,,,L2-a2,,,,34.8433,1.2252,,
Bucket,MJS0000048703306,,,L2-a2,,,,34.5537,1.227,,
Bucket,MJS0000048703974,,,L2-a2,,,,34.9292,1.2333,,
Bucket,MJS0000048704891,,,L2-a2,,,,34.6319,1.2564,,
Bucket,MJS0000048704960,,,L2-a2,,,,34.9904,1.217,,
Bucket,MJS0000048705070,,,L2-a2,,,,34.7888,1.2867,,
Bucket,MJS0000048705276,,,L2-a2,,,,34.1653,1.254,,
Bucket,MJS0000048705295,,,L2-a2,,,,34.8223,1.1738,,
Bucket,MJS0000048705303,,,L2-a2,,,,34.6008,1.2603,,
Bucket,MJS0000048705415,,,L2-a2,,,,34.4346,1.1995,,
Bucket,MJS0000048705804,,,L2-a2,,,,35.0405,1.2628,,
Bucket,MJS0000048706535,,,L2-a2,,,,34.9392,1.2301,,
Bucket,MJS0000048706554,,,L2-a2,,,,34.8827,1.2366,,
Bucket,MJS0000048706626,,,L2-a2,,,,34.7487,1.217,,
Bucket,MJS0000048706847,,,L2-a2,,,,34.9514,1.2954,,
Bucket,MJS0000048707052,,,L2-a2,,,,34.5428,1.1897,,
Bucket,MJS0000048707321,,,L2-a2,,,,34.8353,1.2475,,
Bucket,MJS0000048707334,,,L2-a2,,,,35.038,1.1984,,
Bucket,MJS0000048707392,,,L2-a2,,,,34.675,1.2008,,
Bucket,MJS0000048707577,,,L2-a2,,,,34.9847,1.2442,,
Bucket,MJS0000048707824,,,L2-a2,,,,34.3196,1.2008,,
Bucket,MJS0000048707881,,,L2-a2,,,,34.4627,1.2386,,
Bucket,MJS0000048708807,,,L2-a2,,,,34.0524,1.2379,,
Bucket,MJS0000048709157,,,L2-a2,,,,34.0767,1.2139,,
Bucket,MJS0000048709199,,,L2-a2,,,,34.159,1.2715,,
Bucket,MJS0000048709311,,,L2-a2,,,,34.1785,1.2279,,
Bucket,MJS0000048710062,,,L2-a2,,,,34.6567,1.1897,,
Bucket,MJS0000048710073,,,L2-a2,,,,34.1596,1.2338,,
Bucket,MJS0000048710169,,,L2-a2,,,,34.5346,1.2279,,
Bucket,MJS0000048710711,,,L2-a2,,,,34.8829,1.1684,,
Bucket,MJS0000048710947,,,L2-a2,,,,35.0129,1.2824,,
Bucket,MJS0000048711446,,,L2-a2,,,,34.78,1.2824,,
Bucket,MJS0000048711678,,,L2-a2,,,,34.8971,1.2366,,
Bucket,MJS0000048712330,,,L2-a2,,,,35.0048,1.2824,,
Bucket,MJS0000048712337,,,L2-a2,,,,34.7133,1.2332,,
Bucket,MJS0000048712455,,,L2-a2,,,,34.8885,1.2743,,
Bucket,MJS0000048712684,,,L2-a2,,,,34.9487,1.2379,,
Bucket,MJS0000048713742,,,L2-a2,,,,34.904,1.2213,,
Bucket,MJS0000048714221,,,L2-a2,,,,34.0795,1.266,,
Bucket,MJS0000048714311,,,L2-a2,,,,34.3773,1.2954,,
Bucket,MJS0000048714366,,,L2-a2,,,,34.9979,1.1832,,
Bucket,MJS0000048714668,,,L2-a2,,,,34.4658,1.1505,,
Bucket,MJS0000048714733,,,L2-a2,,,,34.7689,1.1995,,
Bucket,MJS0000048715463,,,L2-a2,,,,34.8508,1.1788,,
Bucket,MJS0000048715572,,,L2-a2,,,,34.8164,1.2576,,
Bucket,MJS0000048716280,,,L2-a2,,,,34.335,1.1516,,
Bucket,MJS0000048716594,,,L2-a2,,,,34.472,1.1974,,
Bucket,MJS0000048716744,,,L2-a2,,,,34.3851,1.1681,,
Bucket,MJS0000048716797,,,L2-a2,,,,34.8391,1.1657,,
Bucket,MJS0000048717282,,,L2-a2,,,,34.8007,1.2333,,
Bucket,MJS0000048717536,,,L2-a2,,,,34.5822,1.242,,
Bucket,MJS0000048717735,,,L2-a2,,,,34.9403,1.2061,,
Bucket,MJS0000048717958,,,L2-a2,,,,34.13,1.1549,,
Bucket,MJS0000048718235,,,L2-a2,,,,34.2377,1.264,,
Bucket,MJS0000048719096,,,L2-a2,,,,34.5246,1.1779,,
Bucket,MJS0000048719345,,,L2-a2,,,,34.8472,1.2929,,
Bucket,MJS0000048719398,,,L2-a2,,,,34.2789,1.1518,,
Bucket,MJS0000048719958,,,L2-a2,,,,34.2407,1.2597,,
Bucket,MJS0000048720251,,,L2-a2,,,,34.7481,1.1821,,
Bucket,MJS0000048720619,,,L2-a2,,,,34.5458,1.2942,,
Bucket,MJS0000048720823,,,L2-a2,,,,34.8089,1.1622,,
Bucket,MJS0000048720918,,,L2-a2,,,,34.9894,1.2597,,
Bucket,MJS0000048721116,,,L2-a2,,,,34.4862,1.2629,,
Bucket,MJS0000048721122,,,L2-a2,,,,34.0704,1.2204,,
Bucket,MJS0000048721138,,,L2-a2,,,,34.3218,1.1974,,
Bucket,MJS0000048721871,,,L2-a2,,,,34.3657,1.1612,,
Bucket,MJS0000048721982,,,L2-a2,,,,34.5266,1.2089,,
Bucket,MJS0000048722352,,,L2-a2,,,,34.7128,1.2865,,
Bucket,MJS0000048722410,,,L2-a2,,,,35.0256,1.2679,,
Bucket,MJS0000048722736,,,L2-a2,,,,34.6176,1.2697,,
Bucket,MJS0000048722823,,,L2-a2,,,,34.4972,1.2256,,
Bucket,MJS0000048722853,,,L2-a2,,,,34.3637,1.2529,,
Bucket,MJS0000048723085,,,L2-a2,,,,34.1184,1.2985,,
Bucket,MJS0000048723122,,,L2-a2,,,,34.0913,1.2667,,
Bucket,MJS0000048723451,,,L2-a2,,,,34.533,1.2411,,
Bucket,MJS0000048723453,,,L2-a2,,,,34.7226,1.29,,
Bucket,MJS0000048723614,,,L2-a2,,,,34.7049,1.2769,,
Bucket,MJS0000048724144,,,L2-a2,,,,34.9472,1.2584,,
Bucket,MJS0000048724295,,,L2-a2,,,,34.1903,1.2292,,
Bucket,MJS0000048724683,,,L2-a2,,,,34.3525,1.1819,,
Bucket,MJS0000048725080,,,L2-a2,,,,34.6611,1.2108,,
Bucket,MJS0000048726587,,,L2-a2,,,,34.3159,1.2216,,
Bucket,MJS0000048726936,,,L2-a2,,,,34.6783,1.1711,,
Bucket,MJS0000048727074,,,L2-a2,,,,34.498,1.2531,,
Bucket,MJS0000048727142,,,L2-a2,,,,34.0509,1.1671,,
Bucket,MJS0000048727361,,,L2-a2,,,,34.7579,1.2703,,
Bucket,MJS0000048728841,,,L2-a2,,,,34.5897,1.2104,,
Bucket,MJS0000048728885,,,L2-a2,,,,34.9779,1.1701,,
Bucket,MJS0000048728888,,,L2-a2,,,,34.9868,1.2145,,
Bucket,MJS0000048729104,,,L2-a2,,,,34.1567,1.2387,,
Bucket,MJS0000048729122,,,L2-a2,,,,34.9855,1.1617,,
Bucket,MJS0000048729391,,,L2-a2,,,,34.8035,1.1819,,
Bucket,MJS0000048729550,,,L2-a2,,,,34.745,1.29,,
Bucket,MJS0000048729979,,,L2-a2,,,,34.6987,1.2481,,
Bucket,MJS0000048730201,,,L2-a2,,,,34.827,1.278,,
Bucket,MJS0000048730339,,,L2-a2,,,,34.6824,1.2301,,
Bucket,MJS0000048730367,,,L2-a2,,,,34.7836,1.2135,,
Bucket,MJS0000048730377,,,L2-a2,,,,34.3338,1.2846,,
Bucket,MJS0000048731588,,,L2-a2,,,,34.4043,1.2379,,
Bucket,MJS0000048731676,,,L2-a2,,,,34.8321,1.2967,,
Bucket,MJS0000048731708,,,L2-a2,,,,34.1328,1.2737,,
Bucket,MJS0000048732358,,,L2-a2,,,,34.129,1.2076,,
Bucket,MJS0000048732548,,,L2-a2,,,,34.875,1.1711,,
Bucket,MJS0000048732620,,,L2-a2,,,,34.5351,1.2368,,
Bucket,MJS0000048732733,,,L2-a2,,,,34.1541,1.1973,,
Bucket,MJS0000048732868,,,L2-a2,,,,34.8667,1.1845,,
Bucket,MJS0000048733132,,,L2-a2,,,,34.7634,1.2346,,
Bucket,MJS0000048733278,,,L2-a2,,,,34.3089,1.1877,,
Bucket,MJS0000048733597,,,L2-a2,,,,34.4486,1.215,,
Bucket,MJS0000048733678,,,L2-a2,,,,34.9443,1.2008,,
Bucket,MJS0000048733732,,,L2-a2,,,,34.8802,1.1832,,
Bucket,MJS0000048733807,,,L2-a2,,,,34.5443,1.2392,,
Bucket,MJS0000048733824,,,L2-a2,,,,34.7734,1.2444,,
Bucket,MJS0000048733903,,,L2-a2,,,,34.7578,1.2084,,
Bucket,MJS0000048733921,,,L2-a2,,,,34.278,1.1592,,
Bucket,MJS0000048734049,,,L2-a2,,,,34.23,1.2858,,
Bucket,MJS0000048734070,,,L2-a2,,,,34.951,1.2342,,
Bucket,MJS0000048734358,,,L2-a2,,,,34.8623,1.1527,,
Bucket,MJS0000048734556,,,L2-a2,,,,34.9916,1.2638,,
Bucket,MJS0000048735228,,,L2-a2,,,,35.0282,1.2477,,
Bucket,MJS0000048735237,,,L2-a2,,,,34.2749,1.2824,,
Bucket,MJS0000048735343,,,L2-a2,,,,34.7991,1.2335,,
Bucket,MJS0000048735484,,,L2-a2,,,,34.6741,1.228,,
Bucket,MJS0000048735574,,,L2-a2,,,,34.1773,1.2168,,
Bucket,MJS0000048736109,,,L2-a2,,,,35.0476,1.2193,,
Bucket,MJS0000048736130,,,L2-a2,,,,34.5229,1.2971,,
Bucket,MJS0000048736266,,,L2-a2,,,,34.1661,1.2043,,
Bucket,MJS0000048736279,,,L2-a2,,,,34.8791,1.1948,,
Bucket,MJS0000048736726,,,L2-a2,,,,34.5433,1.2189,,
Bucket,MJS0000048737573,,,L2-a2,,,,34.4103,1.1747,,
Bucket,MJS0000048737616,,,L2-a2,,,,34.1837,1.2392,,
Bucket,MJS0000048737721,,,L2-a2,,,,34.3653,1.2703,,
Bucket,MJS0000048737743,,,L2-a2,,,,34.8376,1.2987,,
Bucket,MJS0000048737747,,,L2-a2,,,,34.1797,1.2911,,
Bucket,MJS0000048738369,,,L2-a2,,,,34.2889,1.2302,,
Bucket,MJS0000048738373,,,L2-a2,,,,34.4245,1.2889,,
Bucket,MJS0000048738418,,,L2-a2,,,,34.3168,1.2115,,
Bucket,MJS0000048738711,,,L2-a2,,,,34.9566,1.241,,
Bucket,MJS0000048739224,,,L2-a2,,,,34.5006,1.2956,,
Bucket,MJS0000048740067,,,L2-a2,,,,34.7323,1.2819,,
Bucket,MJS0000048740244,,,L2-a2,,,,35.0467,1.2006,,
Bucket,MJS0000048740289,,,L2-a2,,,,34.9836,1.2258,,
Bucket,MJS0000048741112,,,L2-a2,,,,34.7224,1.1875,,
Bucket,MJS0000048741214,,,L2-a2,,,,34.9779,1.2965,,
Bucket,MJS0000048741603,,,L2-a2,,,,34.2249,1.1946,,
Bucket,MJS0000048741767,,,L2-a2,,,,34.8279,1.2837,,
Bucket,MJS0000048742095,,,L2-a2,,,,34.3501,1.2161,,
Bucket,MJS0000048742637,,,L2-a2,,,,34.6691,1.2917,,
Bucket,MJS0000048742732,,,L2-a2,,,,34.6013,1.2978,,
Bucket,MJS0000048743016,,,L2-a2,,,,34.6071,1.2564,,
Bucket,MJS0000048743554,,,L2-a2,,,,34.8622,1.2261,,
Bucket,MJS0000048743570,,,L2-a2,,,,34.7819,1.2835,,
Bucket,MJS0000048745311,,,L2-a2,,,,34.2438,1.1954,,
Bucket,MJS0000048745316,,,L2-a2,,,,34.7275,1.1843,,
Bucket,MJS0000048745339,,,L2-a2,,,,35.02,1.2608,,
Bucket,MJS0000048745386,,,L2-a2,,,,34.4653,1.2549,,
Bucket,MJS0000048745604,,,L2-a2,,,,34.5326,1.2989,,
Bucket,MJS0000048745800,,,L2-a2,,,,34.7688,1.2955,,
Bucket,MJS0000048745988,,,L2-a2,,,,34.6154,1.242,,
Bucket,MJS0000048746073,,,L2-a2,,,,34.6205,1.2635,,
Bucket,MJS0000048746121,,,L2-a2,,,,34.9815,1.2203,,
Bucket,MJS0000048746273,,,L2-a2,,,,34.9162,1.2757,,
Bucket,MJS0000048747159,,,L2-a2,,,,34.6872,1.1733,,
Bucket,MJS0000048747510,,,L2-a2,,,,34.9506,1.1561,,
Bucket,MJS0000048747628,,,L2-a2,,,,34.9034,1.1537,,
Bucket,MJS0000048747805,,,L2-a2,,,,34.0961,1.2553,,
Bucket,MJS0000048748035,,,L2-a2,,,,34.9418,1.2793,,
Bucket,MJS0000048748173,,,L2-a2,,,,34.838,1.2311,,
Bucket,MJS0000048748360,,,L2-a2,,,,34.4385,1.2695,,
Bucket,MJS0000048748464,,,L2-a2,,,,34.8306,1.2527,,
Bucket,MJS0000048748684,,,L2-a2,,,,34.4608,1.2857,,
Bucket,MJS0000048748871,,,L2-a2,,,,34.7039,1.2041,,
Bucket,MJS0000048748989,,,L2-a2,,,,34.4089,1.1781,,
Bucket,MJS0000048749127,,,L2-a2,,,,34.2912,1.2873,,
Bucket,MJS0000048749324,,,L2-a2,,,,35.0279,1.2122,,
Bucket,MJS0000048749879,,,L2-a2,,,,34.4328,1.1863,,
Bucket,MJS0000048749971,,,L2-a2,,,,34.1537,1.2586,,
Bucket,MJS0000048750060,,,L2-a2,,,,34.1666,1.236,,
